,Country,Country Code,Year,Government Expenditure (GDP),Adult Literacy Rate,Primary Completion Rate,Pupil-Teacher Ratio (Primary),Pupil-Teacher Ratio (Secondary),Primary School Enrollment Rate,Secondary School Enrollment Rate,Tertiary School Enrollment Rate
2927,Latin America & Caribbean,LCN,2000,3.75707006454468,89.0166625976562,90.8445816040039,25.42718,17.88522,118.152946472168,72.1952362060547,23.3323802947998
2928,Latin America & Caribbean,LCN,2001,3.84468007087708,89.1757507324219,90.7111511230469,24.50618,18.56674,117.134986877441,73.9935836791992,24.8660297393799
2929,Latin America & Caribbean,LCN,2002,3.88385510444642,89.4430618286133,91.9468383789062,24.10934,18.6151,116.866882324219,86.3968734741211,26.7648696899414
2930,Latin America & Caribbean,LCN,2003,3.53504991531372,90.0959014892578,92.2412872314453,23.78552,17.43775,115.620666503906,83.9848480224609,28.4098701477051
2931,Latin America & Caribbean,LCN,2004,3.74560499191284,90.3722686767578,92.9000396728516,23.82575,17.26327,115.637939453125,85.7780990600586,29.9088897705078
2933,Latin America & Caribbean,LCN,2006,3.89863502979278,90.5423126220703,94.6478805541992,23.65543,17.68437,114.357887268066,81.5594711303711,34.1707382202148
2934,Latin America & Caribbean,LCN,2007,4.04496014118194,91.3906326293945,95.6971282958984,23.90935,18.18853,113.891700744629,85.781608581543,36.2847900390625
2935,Latin America & Caribbean,LCN,2008,4.72525000572204,91.689338684082,95.7937088012695,23.56049,17.50713,113.143569946289,86.960693359375,39.25244140625
2936,Latin America & Caribbean,LCN,2009,5.49730014801025,91.8646697998047,96.2805709838867,23.3968,17.48758,112.93034362793,87.9737091064453,40.2447509765625
2937,Latin America & Caribbean,LCN,2010,4.5422649383545,91.7851715087891,96.6832809448242,23.06108,17.25248,111.66837310791,89.0860900878906,41.7612915039062
2938,Latin America & Caribbean,LCN,2011,4.10555005073548,92.4905700683594,96.8229827880859,22.71553,17.03227,110.603942871094,89.6176910400391,43.2567901611328
2939,Latin America & Caribbean,LCN,2012,4.88348007202148,92.7994766235352,97.6985092163086,22.24679,16.83752,109.255790710449,89.821647644043,44.4386787414551
2940,Latin America & Caribbean,LCN,2013,4.73905992507935,92.7840576171875,97.5612487792969,22.24736,17.19956,110.092788696289,94.7195510864258,45.4693603515625
2941,Latin America & Caribbean,LCN,2014,4.75167989730835,93.2820510864258,97.9888763427734,21.96339,16.50248,109.18221282959,94.8092422485352,47.1027412414551
2942,Latin America & Caribbean,LCN,2015,4.67864680290223,93.4268569946289,96.6233978271484,21.72139,16.39638,108.126586914062,95.0141372680664,48.3875885009766
2943,Latin America & Caribbean,LCN,2016,4.36347413063049,93.8683166503906,96.1596069335938,21.55642,16.41891,107.395057678223,96.0212936401367,50.3801002502441
2944,Latin America & Caribbean,LCN,2017,4.39752006530762,93.8994674682617,95.2868118286133,21.34033,16.50972,106.820899963379,96.4750823974609,51.729190826416
2945,Latin America & Caribbean,LCN,2018,4.13945007324219,94.0859069824219,94.5342025756836,21.30215,16.4962,106.450820922852,97.4790191650391,52.4272918701172
2951,Latin America & Caribbean (excluding high income),LAC,1999,3.80062007904053,88.1504669189453,90.6250762939453,25.96649,17.46206,121.52311706543,70.4262466430664,20.7992401123047
2952,Latin America & Caribbean (excluding high income),LAC,2000,3.80870008468628,88.4669723510742,91.0634994506836,25.44362,17.74447,120.224510192871,72.0999526977539,22.2368202209473
2953,Latin America & Caribbean (excluding high income),LAC,2001,3.93801009654999,88.6275405883789,90.878547668457,24.48454,18.438,118.913452148438,73.8135604858398,23.5903091430664
2954,Latin America & Caribbean (excluding high income),LAC,2002,3.88385510444642,88.9091720581055,91.9054794311523,24.07003,18.44658,118.444671630859,87.121696472168,25.3531398773193
2955,Latin America & Caribbean (excluding high income),LAC,2003,3.53504991531372,89.6279678344727,92.3806533813477,23.73337,17.28664,117.149841308594,84.3960494995117,26.9618301391602
2956,Latin America & Caribbean (excluding high income),LAC,2004,3.97447991371155,89.9185333251953,93.0759506225586,23.89112,17.15479,116.998558044434,86.2377471923828,28.4810600280762
2958,Latin America & Caribbean (excluding high income),LAC,2006,4.4931697845459,90.0110015869141,94.6819915771484,23.76778,17.60748,115.588569641113,81.406120300293,31.99587059021
2959,Latin America & Caribbean (excluding high income),LAC,2007,4.47091007232666,90.8543472290039,95.676872253418,24.10191,18.1657,114.924758911133,85.9748764038086,33.6062393188477
2960,Latin America & Caribbean (excluding high income),LAC,2008,4.86568999290466,91.1722869873047,95.8958129882812,23.75326,17.47938,114.261177062988,87.2060089111328,36.2480812072754
2961,Latin America & Caribbean (excluding high income),LAC,2009,5.49730014801025,91.3669281005859,96.4449462890625,23.64576,17.49306,114.063499450684,88.2984924316406,37.2269287109375
2962,Latin America & Caribbean (excluding high income),LAC,2010,4.76862001419068,91.3189697265625,97.0314178466797,23.28145,17.26036,112.753463745117,89.4305114746094,38.6769485473633
2963,Latin America & Caribbean (excluding high income),LAC,2011,4.8241548538208,92.1481781005859,97.0834426879883,22.94251,17.06215,111.605308532715,89.9690399169922,40.2175598144531
2964,Latin America & Caribbean (excluding high income),LAC,2012,5.34582996368408,92.478157043457,97.901611328125,22.44992,16.89054,110.095657348633,90.1050033569336,41.3889389038086
2965,Latin America & Caribbean (excluding high income),LAC,2013,5.18329501152039,92.4715576171875,97.7602005004883,22.52229,17.30006,111.023490905762,94.845458984375,42.4032592773438
2966,Latin America & Caribbean (excluding high income),LAC,2014,5.1391499042511,92.9456176757812,98.1648788452148,22.25158,16.57641,110.115898132324,94.9432373046875,44.1305885314941
2967,Latin America & Caribbean (excluding high income),LAC,2015,5.07828998565674,93.0823669433594,96.7316207885742,21.98897,16.49783,109.009239196777,95.1901931762695,45.4763298034668
2968,Latin America & Caribbean (excluding high income),LAC,2016,4.56035399436951,93.5396881103516,96.3981704711914,21.84299,16.53588,108.448211669922,96.4353637695312,47.6235198974609
2969,Latin America & Caribbean (excluding high income),LAC,2017,4.39752006530762,93.5869293212891,95.664680480957,21.61644,16.61526,107.984191894531,96.9852981567383,49.118350982666
2970,Latin America & Caribbean (excluding high income),LAC,2018,4.13945007324219,93.7893981933594,94.6906585693359,21.57,16.60104,107.409828186035,97.9426422119141,49.916561126709
2976,Latin America & the Caribbean (IDA & IBRD countries),TLA,1999,3.7083899974823,88.4006576538086,90.2452926635742,26.54099,17.74227,119.78394317627,70.1407165527344,21.6478595733643
2977,Latin America & the Caribbean (IDA & IBRD countries),TLA,2000,3.63414001464844,88.7160873413086,90.7282180786133,26.01484,18.01969,118.558097839355,71.9376907348633,22.973180770874
2978,Latin America & the Caribbean (IDA & IBRD countries),TLA,2001,3.8391250371933,88.8837127685547,90.6168594360352,25.07849,18.76218,117.509208679199,73.7352066040039,24.5052509307861
2979,Latin America & the Caribbean (IDA & IBRD countries),TLA,2002,3.75037002563477,89.1631393432617,91.8350296020508,24.64468,18.81616,117.215026855469,86.3440704345703,26.4350605010986
2980,Latin America & the Caribbean (IDA & IBRD countries),TLA,2003,3.45890498161316,89.8412094116211,92.1841430664062,24.29108,17.6023,115.944488525391,83.8317031860352,28.0503997802734
2981,Latin America & the Caribbean (IDA & IBRD countries),TLA,2004,3.5786600112915,90.1289901733398,92.8736572265625,24.36088,17.44389,115.946067810059,85.6752471923828,29.2859897613525
2983,Latin America & the Caribbean (IDA & IBRD countries),TLA,2006,3.66905999183655,90.3080673217773,94.6343002319336,24.21065,17.91904,114.631851196289,81.3364791870117,33.1225814819336
2984,Latin America & the Caribbean (IDA & IBRD countries),TLA,2007,3.62732005119324,91.1855697631836,95.6953277587891,24.51318,18.49472,114.161598205566,85.6507034301758,34.9429092407227
2985,Latin America & the Caribbean (IDA & IBRD countries),TLA,2008,4.60609006881714,91.4949493408203,95.8761672973633,24.14627,17.76674,113.411979675293,86.8586883544922,37.7284202575684
2986,Latin America & the Caribbean (IDA & IBRD countries),TLA,2009,5.46355009078979,91.6804962158203,96.3007507324219,23.99386,17.74325,113.18953704834,87.9104309082031,38.7798614501953
2987,Latin America & the Caribbean (IDA & IBRD countries),TLA,2010,4.48424005508423,91.5995864868164,96.74365234375,23.65661,17.50221,111.892143249512,89.0497970581055,40.652400970459
2988,Latin America & the Caribbean (IDA & IBRD countries),TLA,2011,4.10555005073548,92.3282089233398,96.8884506225586,23.25934,17.27736,110.834899902344,89.6165237426758,42.444450378418
2989,Latin America & the Caribbean (IDA & IBRD countries),TLA,2012,4.7682900428772,92.6474914550781,97.8121719360352,22.72826,17.08228,109.44100189209,89.8301315307617,43.9430809020996
2990,Latin America & the Caribbean (IDA & IBRD countries),TLA,2013,4.52836012840271,92.6323165893555,97.6947402954102,22.72555,17.46553,110.272537231445,94.8097076416016,45.2219505310059
2991,Latin America & the Caribbean (IDA & IBRD countries),TLA,2014,4.26735019683838,93.1458892822266,98.0741119384766,22.41662,16.69484,109.310066223145,94.8183822631836,46.997501373291
2992,Latin America & the Caribbean (IDA & IBRD countries),TLA,2015,4.45339345932007,93.2980575561523,96.6735687255859,22.15856,16.56983,108.215469360352,94.9893798828125,48.3545684814453
2993,Latin America & the Caribbean (IDA & IBRD countries),TLA,2016,4.36274814605713,93.7537612915039,96.2140579223633,21.99435,16.5865,107.497756958008,96.0302581787109,50.410888671875
2994,Latin America & the Caribbean (IDA & IBRD countries),TLA,2017,4.39752006530762,93.7869262695312,95.3271865844727,21.7582,16.67372,106.912200927734,96.4621429443359,51.7112503051758
2995,Latin America & the Caribbean (IDA & IBRD countries),TLA,2018,4.13945007324219,93.9797515869141,94.6150207519531,21.69085,16.65098,106.545127868652,97.4700393676758,52.4126586914062
3002,Latvia,LVA,2000,5.27427005767822,100.0,99.4299468994141,15.10006,10.73766,101.699783325195,90.0659713745117,56.2438011169434
3013,Latvia,LVA,2011,5.07161998748779,100.0,99.7660064697266,11.4136,8.33016,102.285652160645,105.565788269043,67.9534683227539
3025,Least developed countries: UN classification,LDC,1999,2.45981001853943,51.6255683898926,46.3420600891113,42.29028,28.03208,75.7475128173828,26.5410709381104,3.45269989967346
3026,Least developed countries: UN classification,LDC,2000,2.5650200843811,52.2227096557617,47.3013381958008,43.20584,28.15927,77.8526992797852,27.6143703460693,3.70966005325317
3027,Least developed countries: UN classification,LDC,2001,2.66297495365143,52.9417686462402,49.2276611328125,43.61402,27.98211,80.4066696166992,28.8228302001953,4.18662023544312
3028,Least developed countries: UN classification,LDC,2002,2.4695200920105,53.686408996582,51.1035385131836,44.98157,27.34991,85.2208862304688,29.9519004821777,4.28342008590698
3030,Least developed countries: UN classification,LDC,2004,2.6897599697113,54.9566802978516,54.3992500305176,44.72152,25.92522,91.0144577026367,30.981050491333,4.51992988586426
3031,Least developed countries: UN classification,LDC,2005,2.8372700214386,55.4169082641602,57.0971603393555,44.78525,24.97141,93.4109191894531,31.6663303375244,4.87400007247925
3032,Least developed countries: UN classification,LDC,2006,2.83097004890442,52.9052505493164,58.7674789428711,44.12178,25.50149,95.8794708251953,32.9328384399414,5.30806016921997
3034,Least developed countries: UN classification,LDC,2008,2.75020003318786,54.1764183044434,61.8222999572754,43.51757,25.68853,100.146118164062,35.1091995239258,6.33027982711792
3035,Least developed countries: UN classification,LDC,2009,2.92000007629395,54.7659492492676,65.527587890625,43.08665,25.43502,100.761001586914,36.9154815673828,7.2039098739624
3036,Least developed countries: UN classification,LDC,2010,2.84086501598358,57.3793106079102,65.9336929321289,41.86114,25.33858,101.149719238281,38.6003494262695,7.99556016921997
3037,Least developed countries: UN classification,LDC,2011,3.09318614006042,57.616268157959,67.1111907958984,41.02505,25.65008,102.680686950684,39.5864486694336,8.54623031616211
3038,Least developed countries: UN classification,LDC,2012,2.98175466060638,56.9710998535156,67.878059387207,40.1191,25.86966,103.202041625977,41.0761985778809,8.81009006500244
3039,Least developed countries: UN classification,LDC,2013,3.21824812889099,58.9826889038086,68.2310409545898,39.54362,25.6577,103.036552429199,42.5727882385254,9.06795978546143
3040,Least developed countries: UN classification,LDC,2014,2.98742127418518,59.8044700622559,69.0446929931641,38.96898,25.62664,103.318626403809,43.7226181030273,9.19289970397949
3041,Least developed countries: UN classification,LDC,2015,3.21439003944397,61.7778701782227,69.2749633789062,38.00919,24.95432,102.095352172852,44.3524513244629,9.51871013641357
3042,Least developed countries: UN classification,LDC,2016,2.90522003173828,63.6640892028809,70.2500762939453,37.41777,24.75304,102.309509277344,45.7810516357422,9.7918701171875
3043,Least developed countries: UN classification,LDC,2017,3.52892374992371,64.5989532470703,71.2393798828125,37.10324,24.31458,102.699211120605,45.813419342041,9.87440967559814
3044,Least developed countries: UN classification,LDC,2018,3.32295989990234,64.9385299682617,72.3729934692383,37.15033,24.74825,103.617660522461,46.6044807434082,10.3590402603149
3076,Lesotho,LSO,2000,10.0915498733521,86.0,57.8938407897949,47.88354,22.06443,112.376472473145,29.6085395812988,2.06393003463745
3090,Lesotho,LSO,2014,7.19999980926514,76.6352005004883,80.4921646118164,32.77944,23.46834,110.812823540096,57.1081876194883,10.4520902633667
3147,Lithuania,LTU,2001,5.84758996963501,100.0,102.720626831055,15.95552,11.50088,103.148803710938,99.6236419677734,57.3476104736328
3157,Lithuania,LTU,2011,5.11343002319336,100.0,99.0966567993164,12.41205,8.56257,101.251838684082,106.008163452148,84.0555877685547
3169,Low & middle income,LMY,1999,3.44133996963501,77.0361480712891,78.8165130615234,29.12374,18.84449,97.8947982788086,51.70458984375,12.2096395492554
3170,Low & middle income,LMY,2000,3.34339499473572,77.2782135009766,79.558479309082,28.91662,19.21638,98.5721969604492,52.7490081787109,12.9978303909302
3171,Low & middle income,LMY,2001,3.49296510219574,77.6857223510742,81.7016067504883,28.54492,19.8228,100.117881774902,54.6135406494141,13.9863796234131
3172,Low & middle income,LMY,2002,3.18138992786407,78.1197280883789,82.1647033691406,28.41435,19.80609,100.212936401367,56.6097297668457,15.0647602081299
3173,Low & middle income,LMY,2003,3.29257500171662,78.7182006835938,82.2796936035156,27.63181,19.66473,101.940963745117,57.5371398925781,16.2066097259521
3174,Low & middle income,LMY,2004,3.22751998901367,79.1327362060547,82.9241333007812,27.84555,19.75225,102.695648193359,58.8389587402344,17.1569805145264
3175,Low & middle income,LMY,2005,3.43838500976563,79.1418762207031,83.9827117919922,27.7224,19.43027,102.991012573242,59.85498046875,17.9666805267334
3176,Low & middle income,LMY,2006,3.60536003112793,79.0960006713867,84.3923568725586,27.63726,19.13407,103.470596313477,60.691219329834,19.0227394104004
3177,Low & middle income,LMY,2007,3.51721000671387,79.8042678833008,85.7940063476562,27.55731,18.72028,104.22331237793,62.7093887329102,20.0906295776367
3178,Low & middle income,LMY,2008,3.76082992553711,80.2564392089844,87.9032287597656,27.50847,18.3246,104.427658081055,64.4110565185547,21.2151508331299
3179,Low & middle income,LMY,2009,3.91490006446839,80.5315628051758,88.8930969238281,27.11224,18.09796,104.160148620605,65.6136322021484,22.155969619751
3180,Low & middle income,LMY,2010,3.54706096649169,81.3383331298828,88.6096878051758,26.70045,18.09872,103.920433044434,67.4552383422852,23.5257606506348
3181,Low & middle income,LMY,2011,3.75423002243042,81.5847320556641,87.8895263671875,26.36668,18.23437,103.868431091309,68.9273223876953,25.2885894775391
3182,Low & middle income,LMY,2012,3.6818962097168,81.8258514404297,87.7841110229492,26.42209,18.35552,104.00170135498,69.699089050293,26.4748706817627
3183,Low & middle income,LMY,2013,3.81294429302215,82.2098922729492,87.7637176513672,25.56558,19.03864,104.241966247559,70.8596496582031,27.3433494567871
3184,Low & middle income,LMY,2014,3.69560503959656,82.634651184082,87.576171875,25.24869,18.92542,102.781669616699,71.8503875732422,30.1193103790283
3185,Low & middle income,LMY,2015,3.71097993850708,83.1083908081055,87.2102890014648,25.04042,18.6707,102.153266906738,71.8457183837891,31.3202896118164
3186,Low & middle income,LMY,2016,3.76761746406555,83.5025405883789,87.9284515380859,25.49018,18.27281,103.423301696777,72.0178680419922,31.9019908905029
3187,Low & middle income,LMY,2017,3.76526999473572,83.7210464477539,87.7462615966797,25.39491,18.07721,102.954986572266,71.6287612915039,32.3191909790039
3188,Low & middle income,LMY,2018,3.6420978307724,84.051872253418,87.8730010986328,25.44687,18.11664,100.029891967773,72.2803802490234,32.7467002868652
3194,Low income,LIC,1999,2.64153003692627,50.9788093566895,41.7591590881348,39.67975,22.19825,67.6834411621094,23.6412391662598,4.32476997375488
3195,Low income,LIC,2000,2.64670991897583,51.3986587524414,42.8746795654297,41.30806,21.92308,70.0591201782227,24.1200504302979,4.53950977325439
3196,Low income,LIC,2001,3.00112497806549,52.0471611022949,45.1619300842285,42.01079,22.36814,73.3968505859375,25.0915107727051,4.76029014587402
3197,Low income,LIC,2002,2.8962299823761,52.7164001464844,46.9500389099121,44.21167,22.54164,78.328742980957,25.833080291748,4.95118999481201
3199,Low income,LIC,2004,3.14794993400573,53.5819816589355,50.4811897277832,44.89205,22.75251,84.430290222168,28.912109375,5.43772983551025
3201,Low income,LIC,2006,2.83097004890442,52.1799011230469,54.9035186767578,44.78245,23.27465,90.388801574707,31.6938400268555,6.19262981414795
3203,Low income,LIC,2008,2.72311997413635,54.3140106201172,58.6998710632324,45.24996,23.20479,97.2164535522461,34.494270324707,6.88650989532471
3204,Low income,LIC,2009,3.08050501346588,54.8234710693359,61.8387298583984,44.28558,22.93793,97.9332427978516,35.8950691223145,7.478600025177
3205,Low income,LIC,2010,2.68873500823975,55.3197288513184,62.3616981506348,43.14874,22.87612,97.7322006225586,37.1109504699707,8.00590038299561
3206,Low income,LIC,2011,3.07762002944946,57.3587188720703,61.9473114013672,42.53344,22.72036,97.820442199707,38.1781883239746,8.16384029388428
3207,Low income,LIC,2012,2.7595841884613,57.8088111877441,62.2513313293457,41.65819,22.90115,98.770378112793,39.1381492614746,8.55068016052246
3208,Low income,LIC,2013,3.01273000240326,58.6550102233887,60.883731842041,41.48549,22.42411,98.1755981445312,38.3577690124512,8.69497013092041
3209,Low income,LIC,2014,3.4237699508667,59.0708312988281,61.7872505187988,40.90913,22.50288,98.8400192260742,38.9350090026855,9.0994701385498
3210,Low income,LIC,2015,3.35014832019806,59.7424583435059,61.9954986572266,40.13131,22.10181,97.3704528808594,38.9755706787109,9.05836963653564
3211,Low income,LIC,2016,2.93488502502441,60.426700592041,63.1644706726074,39.76567,21.97853,98.3242416381836,39.3568801879883,8.90056037902832
3212,Low income,LIC,2017,3.34989738464356,61.4836196899414,63.9005889892578,39.80427,21.88316,99.0225219726562,39.7975196838379,8.99837017059326
3213,Low income,LIC,2018,3.38626492023468,61.4540405273438,65.0473709106445,39.82732,22.09153,100.052032470703,40.0635108947754,9.09288024902344
3219,Lower middle income,LMC,1999,2.90848004817962,62.591480255127,70.0187683105469,34.06869,24.57848,91.2115707397461,42.4455413818359,9.06245994567871
3220,Lower middle income,LMC,2000,2.46335005760193,62.8023109436035,71.6607284545898,34.287,24.84319,92.6456909179688,43.7190589904785,9.68025970458984
3222,Lower middle income,LMC,2002,2.82522010803223,64.2483291625977,75.6195831298828,33.94949,24.35929,95.1603317260742,46.5785484313965,10.5915803909302
3223,Lower middle income,LMC,2003,2.89977502822876,65.2947235107422,77.6801834106445,33.78044,24.48463,99.5912094116211,48.2209014892578,10.8308095932007
3224,Lower middle income,LMC,2004,2.85353004932404,65.9968719482422,79.3198928833008,33.75974,24.73769,101.199226379395,49.4559707641602,11.2233600616455
3225,Lower middle income,LMC,2005,3.27669501304626,65.786018371582,81.3533782958984,33.96956,23.62931,102.464630126953,50.7631301879883,11.4282102584839
3226,Lower middle income,LMC,2006,3.14284992218018,65.7685165405273,83.2869415283203,33.68613,22.90208,103.201759338379,51.6052894592285,12.0001602172852
3228,Lower middle income,LMC,2008,3.7829999923706,66.943717956543,85.1852493286133,33.59626,21.62776,103.318870544434,54.8802108764648,14.2402601242065
3229,Lower middle income,LMC,2009,3.6391909122467,67.6352386474609,86.6338806152344,32.72449,21.14691,102.873573303223,55.0657081604004,15.0460195541382
3230,Lower middle income,LMC,2010,3.58718597888947,69.5083312988281,86.3190689086914,31.96993,21.20589,103.052200317383,57.6199188232422,16.3570194244385
3231,Lower middle income,LMC,2011,3.56897640228271,69.8098602294922,85.9125289916992,30.98056,21.70244,103.440811157227,59.7841682434082,18.9610404968262
3232,Lower middle income,LMC,2012,3.85651624202729,70.2557601928711,86.7847213745117,31.0889,22.38171,103.893669128418,61.2839813232422,19.7992095947266
3233,Lower middle income,LMC,2013,3.86999988555908,71.1595993041992,87.0025634765625,28.75672,23.50979,104.38818359375,62.3182792663574,19.9271297454834
3234,Lower middle income,LMC,2014,3.54012322425842,71.8968734741211,88.2694931030273,28.4329,23.80539,103.32243347168,64.4934005737305,21.0661201477051
3235,Lower middle income,LMC,2015,3.59894990921021,72.9846725463867,88.7942504882812,28.01515,23.48068,103.259841918945,64.8625793457031,21.9728603363037
3236,Lower middle income,LMC,2016,3.4730931520462,73.734001159668,88.7857666015625,28.87083,22.55303,105.952507019043,65.7067337036133,22.1222991943359
3237,Lower middle income,LMC,2017,3.73344993591309,74.2671127319336,88.7286682128906,28.62456,22.27369,105.008750915527,64.89453125,22.2717704772949
3238,Lower middle income,LMC,2018,3.17833650112152,75.0731430053711,88.6954879760742,28.87235,22.34035,98.7230834960938,65.9250564575195,22.5633201599121
3270,"Macao SAR, China",MAC,2001,2.71446990966797,91.0,97.854133605957,28.30936,24.02406,103.473831176758,82.3632736206055,50.4305801391602
3275,"Macao SAR, China",MAC,2006,2.19386005401611,93.0,96.2693023681641,21.48361,21.53807,100.32633972168,92.9831237792969,49.7756004333496
3280,"Macao SAR, China",MAC,2011,2.67528009414673,96.0,97.1239395141602,14.84707,14.75386,102.676452636719,94.9301223754883,70.3462066650391
3285,"Macao SAR, China",MAC,2016,3.09952998161316,97.0,93.3076934814453,13.85535,10.66209,101.28736114502,99.4636688232422,79.9250030517578
3299,Madagascar,MDG,2005,3.3096399307251,59.0,55.1769981384277,53.5879,21.55504,132.899917602539,20.4441509246826,2.6235499382019
3303,Madagascar,MDG,2009,2.82512998580933,64.4809112548828,72.1808319091797,47.90319,23.48387,147.806381225586,29.1144294738769,3.46869993209839
3306,Madagascar,MDG,2012,2.46357321739197,72.0,68.488525390625,43.06725,27.63587,141.97428629473,36.904154873223,4.07020998001099
3312,Madagascar,MDG,2018,3.04906916618347,77.0,63.1228485107422,39.81169,19.29784,136.93602734389,35.9789156556509,5.32438993453979
3329,Malawi,MWI,2010,2.43236994743347,61.3097190856934,69.3453521728516,79.27172,43.23009,135.973596309213,34.8378486633301,0.73717999458313
3354,Malaysia,MYS,2010,4.96645021438599,93.0,98.5872421264648,12.60115,13.72496,98.6539611816406,77.2356567382812,36.6847114562988
3360,Malaysia,MYS,2016,4.34598445892334,95.0,96.0428314208984,11.61165,13.21255,99.9245975393664,83.6966400146484,46.401668548584
3361,Malaysia,MYS,2017,4.18488502502441,95.0,93.7627334594727,11.6556,12.2751,100.663315389074,83.7138519287109,43.6680450439453
3405,Mali,MLI,2011,3.75423002243042,31.0,56.5069389343262,48.47335,24.71884,80.7510375976562,39.9008598327637,5.12092018127441
3409,Mali,MLI,2015,3.80152010917664,33.0,48.5098495483398,42.70695,19.19297,72.1444473266602,40.1157302856445,5.28096008300781
3424,Malta,MLT,2005,5.38576030731201,92.0,102.729476928711,18.40547,11.46871,102.89608001709,101.806327819824,32.2053604125977
3430,Malta,MLT,2011,7.69612979888916,93.0,99.4022979736328,12.61131,8.3145,100.981498718262,94.1126708984375,39.4486618041992
3475,Mauritania,MRT,2015,2.82956600189209,65.1120223999023,66.717658996582,35.81193,33.54677,96.381950378418,31.0638809204102,5.87037992477417
3485,Mauritius,MUS,2000,3.71903991699219,84.0,100.875457763672,26.11761,19.39514,103.173713684082,74.4723510742188,10.5214796066284
3496,Mauritius,MUS,2011,3.33207011222839,89.0,96.7283096313477,20.35924,14.9129,100.026718139648,88.7222900390625,34.2265090942383
3497,Mauritius,MUS,2012,3.41820001602173,92.0,92.2949981689453,20.93864,14.7082,99.3668975830078,92.1094436645508,40.3749504089355
3498,Mauritius,MUS,2013,3.56775999069214,91.0,96.7915496826172,19.79263,13.12128,98.0594329833984,93.7982864379883,41.402400970459
3499,Mauritius,MUS,2014,4.81514978408813,92.0,93.2743911743164,18.73281,13.26561,97.2874984741211,97.0753479003906,40.038200378418
3500,Mauritius,MUS,2015,4.75847005844116,93.0,96.0859909057617,18.82093,12.87505,97.3207168579102,93.9682006835938,37.7607383728027
3510,Mexico,MEX,2000,3.80870008468628,91.0,96.747428894043,27.15793,16.92285,109.118301391602,71.1195831298828,20.5259704589844
3512,Mexico,MEX,2002,4.24307012557983,90.0,98.7117385864258,26.87027,16.96424,109.220031738281,75.1482925415039,22.3153591156006
3514,Mexico,MEX,2004,4.51204013824463,91.0,99.7613067626953,28.47157,17.94653,108.834548950195,79.7827072143555,23.7031497955322
3515,Mexico,MEX,2005,4.63395023345947,92.0,100.493301391602,28.3176,17.80164,108.534042358398,80.6305389404297,24.130989074707
3516,Mexico,MEX,2006,4.4931697845459,92.0,100.936187744141,28.00397,17.83042,108.129272460938,82.7013931274414,24.5689697265625
3517,Mexico,MEX,2007,4.47921991348267,93.0,101.777313232422,27.99039,17.91581,108.726860046387,84.0887069702148,25.1474304199219
3518,Mexico,MEX,2008,4.60609006881714,93.0,101.216407775879,28.02416,18.00744,109.446380615234,86.0763092041016,25.7789402008057
3519,Mexico,MEX,2009,4.94933986663818,93.0,99.7480926513672,28.11672,17.63968,110.722198486328,85.9423217773438,26.2105903625488
3520,Mexico,MEX,2010,4.93695020675659,93.0,100.050811767578,28.14672,17.91261,110.995216369629,87.2729263305664,27.1670207977295
3521,Mexico,MEX,2011,4.90405988693237,94.0,100.186973571777,28.11199,17.67731,111.058860778809,88.3800888061523,28.0361595153809
3522,Mexico,MEX,2012,4.88348007202148,94.0,106.491287231445,28.01636,17.74098,111.073516845703,90.6936187744141,29.3496494293213
3523,Mexico,MEX,2013,4.50858020782471,94.0,110.180541992188,27.69096,17.95597,110.109268188477,93.2623062133789,30.3301601409912
3524,Mexico,MEX,2014,5.06808996200562,95.0,111.539886474609,27.40876,16.12339,108.573143005371,97.3196868896484,31.2052898406982
3525,Mexico,MEX,2015,5.05087995529175,94.0,105.99284362793,26.92701,16.08213,106.963432312012,100.982269287109,31.9718608856201
3526,Mexico,MEX,2016,4.75795984268188,95.0,104.702178955078,26.74201,16.30684,106.391220092773,102.871368408203,38.589771270752
3527,Mexico,MEX,2017,4.39752006530762,95.0,104.324859619141,26.55228,16.85759,105.797607421875,105.11018371582,40.3390693664551
3551,Middle East & North Africa,MEA,2001,6.19316005706787,70.5324172973633,83.1209106445312,22.06592,18.3493,95.5481567382812,68.934211730957,20.352710723877
3552,Middle East & North Africa,MEA,2002,5.52995491027832,71.5645599365234,82.9619827270508,21.79525,18.32992,96.6443023681641,69.9555511474609,20.8631000518799
3553,Middle East & North Africa,MEA,2003,5.94827938079834,74.1270599365234,83.4986877441406,21.38683,18.08882,97.8009262084961,71.1580276489258,21.2968502044678
3554,Middle East & North Africa,MEA,2004,5.45327496528625,74.9632263183594,87.0086975097656,21.00318,17.98254,98.5830612182617,72.048957824707,22.6546497344971
3555,Middle East & North Africa,MEA,2005,4.79442977905273,75.5710906982422,89.3079376220703,21.20346,17.47877,98.8110885620117,71.8178329467773,23.7836303710938
3556,Middle East & North Africa,MEA,2006,4.71720290184021,74.5921173095703,86.3787078857422,20.98418,16.96247,99.481086730957,71.9231109619141,24.6438694000244
3558,Middle East & North Africa,MEA,2008,4.41140007972717,77.0852127075195,89.477409362793,20.53933,15.9296,99.5558624267578,71.6110305786133,28.2331504821777
3559,Middle East & North Africa,MEA,2009,4.50946497917175,76.0182723999023,88.6571197509766,20.52897,15.50535,99.6882095336914,73.1315383911133,28.899450302124
